priority,estimated_time,time_remaining,assigned_to,breach,penalty_cost,priority_score,time_used,time_ratio,completion_percentage,urgency_score,risk_score,tight_deadline,very_tight,predicted_breach,probability,SLA_Status,reassigned_to,automation_action,escalation_tier,had_pool_capacity,previous_assignee,financial_exposure_ev,prevention_value_estimate,cost_leakage_flag,AI_MultiAgent,AI_Insight
High,124,91,A,0,9009,3,33,0.728,26.400000000000002,4.065040650406504,0.8160000000000001,0,0,1,0.5117095399287067,AT_RISK,D,MONITOR,T0,True,A,4609.991245217719,0.0,1,"{""reason"": ""Breach risk near 51% with priority High and 91 units of time left; penalty exposure reference $9009. Automation state: MONITOR."", ""action"": ""1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored."", ""escalation"": ""Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."", ""mode"": ""heuristic""}","[Reason] Breach risk near 51% with priority High and 91 units of time left; penalty exposure reference $9009. Automation state: MONITOR.
[Action] 1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored.
[Escalation] Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."
Low,159,23,D,0,1150,1,136,0.14375,85.0,6.504065040650406,0.85625,0,0,0,0.29876221045968643,SAFE,D,MONITOR,T0,True,,343.5765420286394,0.0,0,,
High,105,117,G,0,7268,3,-12,1.1037735849056605,-11.320754716981133,2.693545654751821,-0.3113207547169814,0,0,0,0.23579857986144545,SAFE,G,MONITOR,T0,True,,1713.7840784329856,0.0,0,,
Low,151,12,A,1,1722,1,139,0.07894736842105263,91.44736842105263,11.24260355029586,0.9210526315789473,1,0,0,0.2613718989579408,SAFE,A,MONITOR,T0,True,,450.082410005574,0.0,1,,
Low,189,55,D,0,1244,1,134,0.2894736842105263,70.52631578947368,3.3391915641476273,0.7105263157894737,0,0,0,0.4409483038809497,SAFE,D,MONITOR,T0,True,,548.5396900279014,0.0,0,,
High,131,72,C,0,7804,3,59,0.5454545454545454,44.696969696969695,5.400981996726678,1.3636363636363638,0,0,0,0.4300340380301124,SAFE,C,MONITOR,T0,True,,3355.9856327869975,0.0,0,,
Medium,145,31,F,0,3516,2,114,0.21232876712328766,78.08219178082192,8.995686999383857,1.5753424657534247,0,0,0,0.4037480841447899,SAFE,F,MONITOR,T0,True,,1419.5782638530814,0.0,0,,
Medium,109,52,E,0,3995,2,57,0.4727272727272727,51.81818181818182,4.143126177024482,1.0545454545454547,0,0,1,0.5215295042221245,AT_RISK,A,MONITOR,T0,True,E,2083.5103693673873,0.0,1,"{""reason"": ""Breach risk near 52% with priority Medium and 52 units of time left; penalty exposure reference $3995. Automation state: MONITOR."", ""action"": ""1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored."", ""escalation"": ""Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."", ""mode"": ""heuristic""}","[Reason] Breach risk near 52% with priority Medium and 52 units of time left; penalty exposure reference $3995. Automation state: MONITOR.
[Action] 1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored.
[Escalation] Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."
Low,187,20,C,0,1751,1,167,0.10638297872340426,88.82978723404256,8.592321755027422,0.8936170212765957,0,0,0,0.3605547329597367,SAFE,C,MONITOR,T0,True,,631.331337412499,0.0,0,,
Low,195,111,A,0,1934,1,84,0.5663265306122449,42.857142857142854,1.735127478753541,0.4336734693877551,0,0,0,0.4569952872775693,SAFE,A,MONITOR,T0,True,,883.828885594819,0.0,0,,
Low,127,46,D,0,1051,1,81,0.359375,63.28125,2.707275803722504,0.640625,0,0,0,0.4292746199942414,SAFE,D,MONITOR,T0,True,,451.1676256139477,0.0,0,,
Low,160,112,B,0,1136,1,48,0.6956521739130435,29.81366459627329,1.4171287738755391,0.30434782608695654,0,0,1,0.515895249099475,AT_RISK,D,MONITOR,T0,True,B,586.0570029770037,0.0,1,"{""reason"": ""Breach risk near 52% with priority Low and 112 units of time left; penalty exposure reference $1136. Automation state: MONITOR."", ""action"": ""1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored."", ""escalation"": ""Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."", ""mode"": ""heuristic""}","[Reason] Breach risk near 52% with priority Low and 112 units of time left; penalty exposure reference $1136. Automation state: MONITOR.
[Action] 1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored.
[Escalation] Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."
High,125,103,A,0,7218,3,22,0.8174603174603174,17.46031746031746,3.6255515058507575,0.5476190476190477,0,0,0,0.4937713115741306,SAFE,A,MONITOR,T0,True,,3564.0413269420746,0.0,0,,
Medium,109,96,A,0,4854,2,13,0.8727272727272727,11.818181818181818,2.265705458290422,0.25454545454545463,0,0,0,0.37911082192280154,SAFE,A,MONITOR,T0,True,,1840.2039296132787,0.0,0,,
High,135,94,B,0,9269,3,41,0.6911764705882353,30.14705882352941,4.278523489932886,0.9264705882352942,0,0,1,0.5055861355942746,AT_RISK,C,MONITOR,T0,True,B,4686.277890823331,0.0,1,"{""reason"": ""Breach risk near 51% with priority High and 94 units of time left; penalty exposure reference $9269. Automation state: MONITOR."", ""action"": ""1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored."", ""escalation"": ""Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."", ""mode"": ""heuristic""}","[Reason] Breach risk near 51% with priority High and 94 units of time left; penalty exposure reference $9269. Automation state: MONITOR.
[Action] 1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored.
[Escalation] Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."
High,87,37,C,0,7049,3,50,0.42045454545454547,56.81818181818182,6.969376979936642,1.7386363636363638,0,0,1,0.5064416456229841,AT_RISK,B,MONITOR,T0,True,C,3569.907159996415,0.0,1,"{""reason"": ""Breach risk near 51% with priority High and 37 units of time left; penalty exposure reference $7049. Automation state: MONITOR."", ""action"": ""1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored."", ""escalation"": ""Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."", ""mode"": ""heuristic""}","[Reason] Breach risk near 51% with priority High and 37 units of time left; penalty exposure reference $7049. Automation state: MONITOR.
[Action] 1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored.
[Escalation] Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."
Medium,95,87,E,0,3683,2,8,0.90625,8.333333333333332,2.1828103683492497,0.1875,0,0,0,0.4341452901338452,SAFE,E,MONITOR,T0,True,,1598.9571035629517,0.0,0,,
Medium,129,70,C,0,4016,2,59,0.5384615384615384,45.38461538461539,3.6465638148667603,0.9230769230769231,0,0,0,0.4731602127842878,SAFE,C,MONITOR,T0,True,,1900.2114145417,0.0,0,,
High,110,85,B,0,7605,3,25,0.7657657657657657,22.52252252252252,3.867146672860295,0.7027027027027029,0,0,0,0.46512443401856934,SAFE,B,MONITOR,T0,True,,3537.2713207112197,0.0,0,,
Medium,114,119,G,0,4686,2,-5,1.0347826086956522,-4.3478260869565215,1.9142738243861839,-0.06956521739130439,0,0,0,0.48366975557008685,SAFE,G,MONITOR,T0,True,,2266.476474601427,0.0,0,,
Low,148,11,B,1,1534,1,137,0.0738255033557047,91.94630872483222,11.929543634907926,0.9261744966442953,1,0,0,0.43487237043809157,SAFE,B,MONITOR,T0,True,,667.0942162520324,0.0,1,,
High,80,52,E,0,7205,3,28,0.6419753086419753,34.5679012345679,4.601401249763303,1.0740740740740742,0,0,0,0.46843571098151443,SAFE,E,MONITOR,T0,True,,3375.0792976218113,0.0,0,,
Low,126,76,G,0,1557,1,50,0.5984251968503937,39.37007874015748,1.6435874207324963,0.40157480314960625,0,0,0,0.49478237584921875,SAFE,G,MONITOR,T0,True,,770.3761591972336,0.0,0,,
Medium,112,99,G,0,3519,2,13,0.8761061946902655,11.504424778761061,2.2570658144412263,0.24778761061946897,0,0,0,0.38244069357055327,SAFE,G,MONITOR,T0,True,,1345.8088006747769,0.0,0,,
High,62,52,D,0,9203,3,10,0.8253968253968254,15.873015873015872,3.591107733231997,0.523809523809524,0,0,0,0.45392254470882365,SAFE,D,MONITOR,T0,True,,4177.449178955304,0.0,0,,
Medium,140,106,D,0,4526,2,34,0.75177304964539,24.113475177304963,2.625453868354902,0.4964539007092199,0,0,0,0.4737876536372536,SAFE,D,MONITOR,T0,True,,2144.36292036221,0.0,0,,
Medium,141,116,B,0,3024,2,25,0.8169014084507042,17.6056338028169,2.4186680292965423,0.3661971830985915,0,0,0,0.42241124175891875,SAFE,B,MONITOR,T0,True,,1277.3715950789704,0.0,0,,
High,104,21,E,0,7808,3,83,0.2,79.04761904761905,14.285714285714285,2.4000000000000004,0,0,1,0.6109529054429101,AT_RISK,B,REASSIGN,T0,True,E,4770.3202856982425,4054.772242843506,1,"{""reason"": ""Breach risk near 61% with priority High and 21 units of time left; penalty exposure reference $7808. Automation state: REASSIGN."", ""action"": ""1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored."", ""escalation"": ""Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."", ""mode"": ""heuristic""}","[Reason] Breach risk near 61% with priority High and 21 units of time left; penalty exposure reference $7808. Automation state: REASSIGN.
[Action] 1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored.
[Escalation] Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."
Medium,130,87,E,0,4178,2,43,0.6641221374045801,32.82442748091603,2.9668214245272337,0.6717557251908397,0,0,0,0.4224993573433966,SAFE,E,MONITOR,T0,True,,1765.202314980711,0.0,0,,
Low,123,114,C,0,993,1,9,0.9193548387096774,7.258064516129033,1.076015272474835,0.08064516129032262,0,0,0,0.38749313801236435,SAFE,C,MONITOR,T0,True,,384.7806860462778,0.0,0,,
Medium,144,106,A,0,3672,2,38,0.7310344827586207,26.20689655172414,2.6989297347603536,0.5379310344827586,0,0,0,0.4383606330619131,SAFE,A,MONITOR,T0,True,,1609.6602446033448,0.0,0,,
High,74,82,B,0,7793,3,-8,1.0933333333333333,-10.666666666666668,2.719033232628399,-0.2799999999999998,0,0,0,0.3729562656543842,SAFE,B,MONITOR,T0,True,,2906.4481782446164,0.0,0,,
High,83,118,C,0,7452,3,-35,1.4047619047619047,-41.66666666666667,2.1204981487714574,-1.214285714285714,0,0,0,0.21490893115139717,SAFE,C,MONITOR,T0,True,,1601.5013549402117,0.0,0,,
High,125,99,D,0,8195,3,26,0.7857142857142857,20.634920634920633,3.770197486535009,0.6428571428571429,0,0,0,0.4540452928028271,SAFE,D,MONITOR,T0,True,,3720.9011745191683,0.0,0,,
Medium,81,110,F,0,4442,2,-29,1.3414634146341464,-35.36585365853659,1.4798772784695902,-0.6829268292682928,0,0,0,0.16781291716852936,SAFE,F,MONITOR,T0,True,,745.4249780626075,0.0,0,,
Medium,80,72,E,0,3101,2,8,0.8888888888888888,9.876543209876543,2.224969097651422,0.22222222222222232,0,0,1,0.5198402603497854,AT_RISK,B,MONITOR,T0,True,E,1612.0246473446844,0.0,1,"{""reason"": ""Breach risk near 52% with priority Medium and 72 units of time left; penalty exposure reference $3101. Automation state: MONITOR."", ""action"": ""1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored."", ""escalation"": ""Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."", ""mode"": ""heuristic""}","[Reason] Breach risk near 52% with priority Medium and 72 units of time left; penalty exposure reference $3101. Automation state: MONITOR.
[Action] 1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored.
[Escalation] Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."
Low,132,14,B,1,1449,1,118,0.10526315789473684,88.7218045112782,8.675799086757992,0.8947368421052632,1,0,0,0.3505100290050352,SAFE,B,MONITOR,T0,True,,507.889032028296,0.0,1,,
Low,211,60,F,0,1636,1,151,0.2830188679245283,71.22641509433963,3.4127495170637476,0.7169811320754718,0,0,0,0.46240773919976647,SAFE,F,MONITOR,T0,True,,756.4990613308179,0.0,0,,
Low,216,29,C,0,1621,1,187,0.1336405529953917,86.17511520737328,6.961822264998395,0.8663594470046083,0,0,0,0.48933469645346217,SAFE,C,MONITOR,T0,True,,793.2115429510621,0.0,0,,
Medium,130,12,B,1,4593,2,118,0.0916030534351145,90.07633587786259,19.684447783621337,1.816793893129771,1,0,1,0.7520978793582518,AT_RISK,C,REASSIGN_NOTIFY_LEAD,T1,True,B,3454.3855598924506,2936.227725908583,1,"{""reason"": ""Breach risk near 75% with priority Medium and 12 units of time left; penalty exposure reference $4593. Automation state: REASSIGN_NOTIFY_LEAD."", ""action"": ""1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored."", ""escalation"": ""Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."", ""mode"": ""heuristic""}","[Reason] Breach risk near 75% with priority Medium and 12 units of time left; penalty exposure reference $4593. Automation state: REASSIGN_NOTIFY_LEAD.
[Action] 1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored.
[Escalation] Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."
Medium,98,88,B,0,4475,2,10,0.8888888888888888,10.1010101010101,2.224969097651422,0.22222222222222232,0,0,0,0.40961180142522585,SAFE,B,MONITOR,T0,True,,1833.0128113778858,0.0,0,,
High,103,78,A,0,8033,3,25,0.75,24.03846153846154,3.947368421052632,0.75,0,0,0,0.4935826639920819,SAFE,A,MONITOR,T0,True,,3964.9495398483937,0.0,0,,
Medium,101,13,D,1,3469,2,88,0.12745098039215685,86.27450980392157,14.550641940085592,1.7450980392156863,1,0,1,0.5398401322048629,AT_RISK,B,MONITOR,T0,True,D,1872.7054186186695,0.0,1,"{""reason"": ""Breach risk near 54% with priority Medium and 13 units of time left; penalty exposure reference $3469. Automation state: MONITOR."", ""action"": ""1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored."", ""escalation"": ""Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."", ""mode"": ""heuristic""}","[Reason] Breach risk near 54% with priority Medium and 13 units of time left; penalty exposure reference $3469. Automation state: MONITOR.
[Action] 1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored.
[Escalation] Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."
Medium,134,51,C,0,3959,2,83,0.37777777777777777,61.48148148148148,5.157593123209169,1.2444444444444445,0,0,0,0.46272668743155787,SAFE,C,MONITOR,T0,True,,1831.9349555415376,0.0,0,,
High,81,38,D,0,7727,3,43,0.4634146341463415,52.4390243902439,6.3369397217928904,1.6097560975609757,0,0,1,0.51665163121209,AT_RISK,D,MONITOR,T0,False,D,3992.1671543758193,0.0,1,"{""reason"": ""Breach risk near 52% with priority High and 38 units of time left; penalty exposure reference $7727. Automation state: MONITOR."", ""action"": ""1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored."", ""escalation"": ""Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."", ""mode"": ""heuristic""}","[Reason] Breach risk near 52% with priority High and 38 units of time left; penalty exposure reference $7727. Automation state: MONITOR.
[Action] 1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored.
[Escalation] Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."
Medium,136,120,G,0,4702,2,16,0.8759124087591241,11.678832116788321,2.25755952871385,0.24817518248175174,0,0,0,0.3974720099345088,SAFE,G,MONITOR,T0,True,,1868.9133907120604,0.0,0,,
High,124,54,D,0,9044,3,70,0.432,56.00000000000001,6.787330316742081,1.7040000000000002,0,0,1,0.5297763275672037,AT_RISK,D,MONITOR,T0,False,D,4791.297106517791,0.0,1,"{""reason"": ""Breach risk near 53% with priority High and 54 units of time left; penalty exposure reference $9044. Automation state: MONITOR."", ""action"": ""1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored."", ""escalation"": ""Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."", ""mode"": ""heuristic""}","[Reason] Breach risk near 53% with priority High and 54 units of time left; penalty exposure reference $9044. Automation state: MONITOR.
[Action] 1) Reassign to lowest-load qualified owner. 2) Trim non-critical scope to protect committed SLA. 3) Daily checkpoint until buffer is restored.
[Escalation] Notify operations lead within 2 hours if probability stays above 70%. Executive escalation only if capacity cannot be freed same business day."
