task_id,assigned_to,priority,start_time,deadline,completion_time,status,estimated_time,penalty_cost,breach,delay_minutes,time_remaining,risk_level
203,B,Low,2024-01-21 14:01:00,2024-01-21 16:07:00,2024-01-21 15:19:00,Completed_On_Time,123,1417,False,0,88,Low
204,C,Medium,2024-01-24 11:44:00,2024-01-24 13:42:00,2024-01-24 13:08:00,Completed_On_Time,107,4106,False,0,53,Low
205,A,Medium,2024-01-30 16:25:00,2024-01-30 19:29:00,2024-01-30 19:34:00,Completed_Late,159,4254,True,5,135,Low
206,C,Medium,2024-01-26 17:38:00,2024-01-26 19:38:00,2024-01-26 18:47:00,Completed_On_Time,103,2031,False,0,116,Low
207,D,Low,2024-01-21 09:12:00,2024-01-21 11:44:00,2024-01-21 11:08:00,Completed_On_Time,123,597,False,0,101,Low
208,B,High,2024-01-31 13:30:00,2024-01-31 14:03:00,2024-01-31 13:58:00,Completed_On_Time,42,5399,False,0,7,High
209,C,High,2024-01-23 13:13:00,2024-01-23 13:31:00,2024-01-23 13:51:00,Completed_Late,38,5290,True,20,-11,High
210,F,Low,2024-01-16 10:15:00,2024-01-16 12:14:00,2024-01-16 12:00:00,Completed_On_Time,123,1584,False,0,32,Medium
211,A,High,2024-01-02 09:23:00,2024-01-02 10:37:00,2024-01-02 10:05:00,Completed_On_Time,55,9090,False,0,72,Low
212,G,Low,2024-01-04 12:40:00,2024-01-04 16:41:00,2024-01-04 16:03:00,Completed_On_Time,227,1675,False,0,153,Low
213,F,Low,2024-01-05 15:12:00,2024-01-05 17:25:00,2024-01-05 16:39:00,Completed_On_Time,133,525,False,0,15,Medium
214,C,Medium,2024-01-01 14:41:00,2024-01-01 15:36:00,2024-01-01 15:24:00,Completed_On_Time,68,2383,False,0,-9,High
215,G,Medium,2024-01-09 10:27:00,2024-01-09 13:25:00,2024-01-09 13:49:00,Completed_Late,165,2455,True,24,154,Low
216,F,Low,2024-01-25 17:17:00,2024-01-25 19:59:00,2024-01-25 20:46:00,Completed_Late,136,1219,True,47,115,Low
217,A,Low,2024-01-06 09:18:00,2024-01-06 11:55:00,2024-01-06 12:30:00,Completed_Late,156,1086,True,35,124,Low
218,D,Low,2024-01-19 14:21:00,2024-01-19 16:30:00,2024-01-19 15:45:00,Completed_On_Time,99,1678,False,0,100,Low
219,C,Medium,2024-01-15 10:11:00,2024-01-15 12:02:00,2024-01-15 12:52:00,Completed_Late,129,2370,True,50,110,Low
220,F,High,2024-01-25 14:03:00,2024-01-25 14:56:00,2024-01-25 15:00:00,Completed_Late,59,9606,True,4,40,Medium
221,G,Low,2024-01-02 10:41:00,2024-01-02 13:06:00,2024-01-02 12:22:00,Completed_On_Time,154,1682,False,0,10,High
222,E,Low,2024-01-14 11:58:00,2024-01-14 15:12:00,2024-01-14 15:05:00,Completed_On_Time,188,935,False,0,51,Low
223,E,Medium,2024-01-01 15:33:00,2024-01-01 16:46:00,2024-01-01 16:33:00,Completed_On_Time,76,2354,False,0,16,Medium
224,C,Medium,2024-01-09 10:32:00,2024-01-09 12:13:00,2024-01-09 11:50:00,Completed_On_Time,106,3688,False,0,95,Low
225,E,High,2024-01-08 16:41:00,2024-01-08 17:49:00,2024-01-08 17:36:00,Completed_On_Time,76,6811,False,0,39,Medium
226,D,Medium,2024-01-26 10:13:00,2024-01-26 12:05:00,2024-01-26 12:47:00,Completed_Late,106,3889,True,42,53,Low
227,E,Medium,2024-01-07 16:01:00,2024-01-07 17:56:00,2024-01-07 17:00:00,Completed_On_Time,88,4268,False,0,59,Low
228,B,High,2024-01-26 14:39:00,2024-01-26 16:06:00,2024-01-26 15:36:00,Completed_On_Time,79,9364,False,0,56,Low
229,B,Low,2024-01-31 12:09:00,2024-01-31 14:04:00,2024-01-31 14:48:00,Completed_Late,112,1019,True,44,106,Low
230,F,Medium,2024-01-13 13:45:00,2024-01-13 16:31:00,2024-01-13 15:34:00,Completed_On_Time,156,2350,False,0,134,Low
231,F,High,2024-01-21 10:38:00,2024-01-21 11:29:00,2024-01-21 11:04:00,Completed_On_Time,41,5728,False,0,34,Medium
232,C,High,2024-01-19 09:23:00,2024-01-19 10:16:00,2024-01-19 09:58:00,Completed_On_Time,54,5038,False,0,38,Medium
233,B,Low,2024-01-21 15:31:00,2024-01-21 17:38:00,2024-01-21 18:13:00,Completed_Late,145,605,True,35,39,Medium
234,A,Medium,2024-01-10 09:10:00,2024-01-10 10:36:00,2024-01-10 10:32:00,Completed_On_Time,83,2544,False,0,13,High
235,A,Medium,2024-01-16 13:43:00,2024-01-16 16:45:00,2024-01-16 17:08:00,Completed_Late,155,3339,True,23,174,Low
236,A,Low,2024-01-29 09:58:00,2024-01-29 11:35:00,2024-01-29 11:49:00,Completed_Late,112,701,True,14,3,High
237,D,High,2024-01-13 09:00:00,2024-01-13 10:58:00,2024-01-13 10:16:00,Completed_On_Time,107,6400,False,0,15,Medium
238,B,Medium,2024-01-01 11:58:00,2024-01-01 13:32:00,2024-01-01 14:26:00,Completed_Late,99,2646,True,54,31,Medium
239,G,Low,2024-01-07 15:29:00,2024-01-07 17:25:00,2024-01-07 16:49:00,Completed_On_Time,99,884,False,0,44,Medium
240,B,Low,2024-01-04 11:53:00,2024-01-04 15:21:00,2024-01-04 14:55:00,Completed_On_Time,193,1633,False,0,173,Low
241,D,Medium,2024-01-06 12:13:00,2024-01-06 15:12:00,2024-01-06 13:45:00,Completed_On_Time,150,4170,False,0,157,Low
242,B,Low,2024-01-30 15:34:00,2024-01-30 17:48:00,2024-01-30 19:08:00,Completed_Late,114,1176,True,80,29,Medium
243,C,Low,2024-01-06 12:49:00,2024-01-06 15:39:00,2024-01-06 14:41:00,Completed_On_Time,155,1871,False,0,81,Low
244,G,Medium,2024-01-10 16:05:00,2024-01-10 18:43:00,2024-01-10 18:52:00,Completed_Late,176,2381,True,9,7,High
245,G,High,2024-01-03 13:32:00,2024-01-03 14:41:00,2024-01-03 14:34:00,Completed_On_Time,82,8707,False,0,7,High
246,B,Medium,2024-01-20 11:24:00,2024-01-20 13:50:00,2024-01-20 13:20:00,Completed_On_Time,117,2317,False,0,105,Low
247,B,Medium,2024-01-19 15:39:00,2024-01-19 18:31:00,2024-01-19 19:04:00,Completed_Late,176,3044,True,33,118,Low
248,F,Medium,2024-01-16 11:32:00,2024-01-16 13:56:00,2024-01-16 15:21:00,Completed_Late,119,4636,True,85,140,Low
249,G,Medium,2024-01-30 12:12:00,2024-01-30 13:48:00,2024-01-30 14:15:00,Completed_Late,108,2814,True,27,1,High
250,A,High,2024-01-25 09:22:00,2024-01-25 10:38:00,2024-01-25 10:06:00,Completed_On_Time,71,8686,False,0,42,Medium
251,F,Medium,2024-01-25 11:16:00,2024-01-25 13:40:00,2024-01-25 13:49:00,Completed_Late,129,3083,True,9,80,Low
252,F,High,2024-01-16 09:14:00,2024-01-16 10:08:00,2024-01-16 09:36:00,Completed_On_Time,36,9323,False,0,28,Medium
253,C,High,2024-01-17 10:31:00,2024-01-17 12:50:00,2024-01-17 12:07:00,Completed_On_Time,113,9123,False,0,80,Low
254,G,High,2024-01-27 17:59:00,2024-01-27 18:43:00,2024-01-27 18:42:00,Completed_On_Time,52,6213,False,0,8,High
255,B,Medium,2024-01-15 14:32:00,2024-01-15 17:10:00,2024-01-15 18:19:00,Completed_Late,141,3599,True,69,26,Medium
256,D,High,2024-01-20 11:27:00,2024-01-20 12:21:00,2024-01-20 12:06:00,Completed_On_Time,39,9833,False,0,24,Medium
257,F,Medium,2024-01-16 09:01:00,2024-01-16 10:22:00,2024-01-16 09:57:00,Completed_On_Time,75,2471,False,0,19,Medium
258,B,High,2024-01-08 14:01:00,2024-01-08 14:49:00,2024-01-08 14:25:00,Completed_On_Time,33,6829,False,0,47,Low
259,C,High,2024-01-31 16:37:00,2024-01-31 18:12:00,2024-01-31 19:10:00,Completed_Late,70,9957,True,58,74,Low
260,B,Medium,2024-01-16 15:46:00,2024-01-16 17:58:00,2024-01-16 18:00:00,Completed_Late,137,2684,True,2,32,Medium
261,G,High,2024-01-27 12:41:00,2024-01-27 14:37:00,2024-01-27 13:44:00,Completed_On_Time,100,5555,False,0,63,Low
262,B,Low,2024-01-31 17:38:00,2024-01-31 21:34:00,2024-01-31 19:55:00,Completed_On_Time,210,1376,False,0,60,Low
263,C,High,2024-01-20 13:05:00,2024-01-20 13:36:00,2024-01-20 13:43:00,Completed_Late,43,8952,True,7,6,High
264,C,High,2024-01-07 12:10:00,2024-01-07 13:00:00,2024-01-07 12:57:00,Completed_On_Time,66,6374,False,0,28,Medium
265,D,High,2024-01-25 15:37:00,2024-01-25 16:34:00,2024-01-25 15:58:00,Completed_On_Time,30,5172,False,0,54,Low
266,G,High,2024-01-28 11:55:00,2024-01-28 13:16:00,2024-01-28 12:47:00,Completed_On_Time,76,7209,False,0,41,Medium
267,F,Low,2024-01-15 11:00:00,2024-01-15 12:52:00,2024-01-15 13:12:00,Completed_Late,130,589,True,20,66,Low
268,E,Medium,2024-01-08 13:33:00,2024-01-08 15:30:00,2024-01-08 14:47:00,Completed_On_Time,87,2344,False,0,48,Low
269,D,Low,2024-01-22 11:58:00,2024-01-22 14:00:00,2024-01-22 13:41:00,Completed_On_Time,114,1792,False,0,48,Low
270,E,Low,2024-01-18 14:48:00,2024-01-18 18:30:00,2024-01-18 19:48:00,Completed_Late,236,638,True,78,9,High
271,E,Medium,2024-01-11 12:09:00,2024-01-11 14:35:00,2024-01-11 15:45:00,Completed_Late,137,2225,True,70,38,Medium
272,E,Medium,2024-01-11 10:09:00,2024-01-11 11:53:00,2024-01-11 12:45:00,Completed_Late,99,4587,True,52,55,Low
273,G,Medium,2024-01-15 11:07:00,2024-01-15 12:05:00,2024-01-15 13:00:00,Completed_Late,73,3581,True,55,43,Medium
274,A,High,2024-01-30 14:17:00,2024-01-30 15:07:00,2024-01-30 15:04:00,Completed_On_Time,55,7623,False,0,5,High
275,G,High,2024-01-27 09:13:00,2024-01-27 10:55:00,2024-01-27 12:20:00,Completed_Late,86,5050,True,85,85,Low
276,F,Low,2024-01-09 09:47:00,2024-01-09 11:56:00,2024-01-09 11:17:00,Completed_On_Time,142,1087,False,0,33,Medium
277,B,Low,2024-01-05 16:51:00,2024-01-05 20:18:00,2024-01-05 19:13:00,Completed_On_Time,201,660,False,0,130,Low
278,B,Low,2024-01-15 16:19:00,2024-01-15 19:21:00,2024-01-15 18:56:00,Completed_On_Time,185,655,False,0,150,Low
279,B,Low,2024-01-04 10:16:00,2024-01-04 14:29:00,2024-01-04 12:56:00,Completed_On_Time,225,749,False,0,42,Medium
280,A,Medium,2024-01-13 14:51:00,2024-01-13 17:11:00,2024-01-13 16:54:00,Completed_On_Time,135,2428,False,0,131,Low
281,D,High,2024-01-21 16:18:00,2024-01-21 17:15:00,2024-01-21 16:46:00,Completed_On_Time,43,7632,False,0,54,Low
282,C,Low,2024-01-23 16:07:00,2024-01-23 19:11:00,2024-01-23 18:45:00,Completed_On_Time,160,729,False,0,134,Low
283,C,Medium,2024-01-13 16:30:00,2024-01-13 18:18:00,2024-01-13 18:12:00,Completed_On_Time,113,3367,False,0,57,Low
284,A,High,2024-01-14 15:13:00,2024-01-14 16:54:00,2024-01-14 16:19:00,Completed_On_Time,91,7015,False,0,51,Low
285,B,High,2024-01-23 13:42:00,2024-01-23 14:47:00,2024-01-23 15:05:00,Completed_Late,81,8395,True,18,-11,High
286,E,High,2024-01-22 10:52:00,2024-01-22 11:41:00,2024-01-22 11:26:00,Completed_On_Time,41,5981,False,0,13,High
287,G,High,2024-01-11 16:01:00,2024-01-11 16:57:00,2024-01-11 16:51:00,Completed_On_Time,55,6776,False,0,36,Medium
288,C,Medium,2024-01-30 17:15:00,2024-01-30 20:15:00,2024-01-30 19:59:00,Completed_On_Time,175,3508,False,0,59,Low
289,G,Medium,2024-01-05 16:03:00,2024-01-05 17:29:00,2024-01-05 16:55:00,Completed_On_Time,79,4630,False,0,85,Low
290,B,High,2024-01-22 12:26:00,2024-01-22 12:58:00,2024-01-22 12:58:00,Completed_On_Time,41,5570,False,0,1,High
291,D,High,2024-01-02 16:38:00,2024-01-02 17:43:00,2024-01-02 17:09:00,Completed_On_Time,53,7594,False,0,59,Low
292,B,Low,2024-01-30 12:49:00,2024-01-30 16:41:00,2024-01-30 15:33:00,Completed_On_Time,218,1537,False,0,121,Low
293,C,High,2024-01-28 10:46:00,2024-01-28 12:36:00,2024-01-28 12:16:00,Completed_On_Time,119,6660,False,0,39,Medium
294,G,Medium,2024-01-07 14:36:00,2024-01-07 16:20:00,2024-01-07 16:03:00,Completed_On_Time,122,2017,False,0,22,Medium
295,D,Low,2024-01-21 13:20:00,2024-01-21 17:19:00,2024-01-21 15:35:00,Completed_On_Time,224,968,False,0,72,Low
296,C,Medium,2024-01-23 14:56:00,2024-01-23 16:13:00,2024-01-23 17:11:00,Completed_Late,60,3000,True,58,17,Medium
297,C,Low,2024-01-03 17:54:00,2024-01-03 21:20:00,2024-01-03 22:46:00,Completed_Late,200,1067,True,86,199,Low
298,F,High,2024-01-21 15:37:00,2024-01-21 17:54:00,2024-01-21 16:58:00,Completed_On_Time,111,6329,False,0,26,Medium
299,F,Low,2024-01-11 16:38:00,2024-01-11 19:44:00,2024-01-11 19:21:00,Completed_On_Time,183,1404,False,0,62,Low
300,E,Medium,2024-01-14 09:49:00,2024-01-14 12:48:00,2024-01-14 11:42:00,Completed_On_Time,180,2293,False,0,72,Low
301,F,High,2024-01-09 14:39:00,2024-01-09 16:12:00,2024-01-09 15:33:00,Completed_On_Time,79,9190,False,0,56,Low
302,E,Low,2024-01-10 17:37:00,2024-01-10 20:47:00,2024-01-10 20:50:00,Completed_Late,200,1976,True,3,86,Low
303,E,Low,2024-01-03 10:59:00,2024-01-03 14:22:00,2024-01-03 14:18:00,Completed_On_Time,201,712,False,0,92,Low
304,C,Low,2024-01-19 16:20:00,2024-01-19 20:02:00,2024-01-19 19:37:00,Completed_On_Time,219,713,False,0,154,Low
305,E,High,2024-01-19 12:04:00,2024-01-19 13:37:00,2024-01-19 13:33:00,Completed_On_Time,89,9917,False,0,17,Medium
306,B,High,2024-01-26 13:08:00,2024-01-26 14:13:00,2024-01-26 14:01:00,Completed_On_Time,68,6560,False,0,15,Medium
307,A,High,2024-01-05 13:58:00,2024-01-05 15:09:00,2024-01-05 15:21:00,Completed_Late,89,9726,True,12,-3,High
308,C,High,2024-01-16 11:34:00,2024-01-16 12:19:00,2024-01-16 12:04:00,Completed_On_Time,42,7657,False,0,6,High
309,F,Low,2024-01-18 10:53:00,2024-01-18 13:59:00,2024-01-18 13:43:00,Completed_On_Time,201,1421,False,0,44,Medium
310,C,High,2024-01-21 16:05:00,2024-01-21 16:49:00,2024-01-21 16:36:00,Completed_On_Time,50,6824,False,0,42,Medium
311,A,High,2024-01-05 13:24:00,2024-01-05 14:49:00,2024-01-05 16:04:00,Completed_Late,61,7559,True,75,47,Low
312,C,High,2024-01-09 17:04:00,2024-01-09 18:34:00,2024-01-09 19:42:00,Completed_Late,71,6098,True,68,48,Low
313,A,Low,2024-01-14 16:15:00,2024-01-14 20:33:00,2024-01-14 19:59:00,Completed_On_Time,240,1792,False,0,196,Low
314,D,High,2024-01-14 13:49:00,2024-01-14 15:51:00,2024-01-14 14:46:00,Completed_On_Time,96,7761,False,0,93,Low
315,D,Medium,2024-01-14 11:55:00,2024-01-14 13:30:00,2024-01-14 12:51:00,Completed_On_Time,74,4315,False,0,35,Medium
316,B,High,2024-01-13 11:42:00,2024-01-13 13:52:00,2024-01-13 12:52:00,Completed_On_Time,114,6346,False,0,66,Low
317,G,Low,2024-01-01 09:36:00,2024-01-01 13:48:00,2024-01-01 13:17:00,Completed_On_Time,229,1975,False,0,109,Low
318,D,Medium,2024-01-25 13:47:00,2024-01-25 16:37:00,2024-01-25 15:37:00,Completed_On_Time,161,2052,False,0,167,Low
319,E,High,2024-01-30 09:40:00,2024-01-30 11:44:00,2024-01-30 11:21:00,Completed_On_Time,115,9531,False,0,83,Low
320,A,Low,2024-01-13 11:20:00,2024-01-13 14:58:00,2024-01-13 14:08:00,Completed_On_Time,189,1116,False,0,75,Low
321,D,Low,2024-01-17 09:05:00,2024-01-17 11:37:00,2024-01-17 10:54:00,Completed_On_Time,161,1284,False,0,121,Low
322,B,High,2024-01-25 17:21:00,2024-01-25 17:38:00,2024-01-25 18:16:00,Completed_Late,36,9699,True,38,6,High
323,F,Low,2024-01-13 10:10:00,2024-01-13 14:07:00,2024-01-13 13:00:00,Completed_On_Time,228,647,False,0,127,Low
324,A,High,2024-01-07 13:26:00,2024-01-07 14:56:00,2024-01-07 14:30:00,Completed_On_Time,70,7590,False,0,43,Medium
325,D,Medium,2024-01-31 14:51:00,2024-01-31 16:45:00,2024-01-31 17:22:00,Completed_Late,119,2836,True,37,21,Medium
326,C,High,2024-01-04 13:58:00,2024-01-04 15:29:00,2024-01-04 14:52:00,Completed_On_Time,71,5430,False,0,60,Low
327,A,Low,2024-01-03 09:03:00,2024-01-03 12:13:00,2024-01-03 12:51:00,Completed_Late,167,1532,True,38,103,Low
328,G,Low,2024-01-07 15:06:00,2024-01-07 17:49:00,2024-01-07 16:57:00,Completed_On_Time,152,1722,False,0,61,Low
329,E,Low,2024-01-21 11:53:00,2024-01-21 15:26:00,2024-01-21 14:24:00,Completed_On_Time,231,1563,False,0,206,Low
330,B,High,2024-01-25 10:31:00,2024-01-25 10:48:00,2024-01-25 11:08:00,Completed_Late,37,9616,True,20,-3,High
331,G,Medium,2024-01-28 13:10:00,2024-01-28 14:20:00,2024-01-28 14:20:00,Completed_On_Time,88,3659,False,0,67,Low
332,G,Low,2024-01-28 17:39:00,2024-01-28 19:15:00,2024-01-28 19:04:00,Completed_On_Time,95,837,False,0,39,Medium
333,G,Low,2024-01-25 15:42:00,2024-01-25 17:53:00,2024-01-25 17:53:00,Completed_On_Time,139,847,False,0,126,Low
334,F,High,2024-01-15 14:08:00,2024-01-15 16:00:00,2024-01-15 14:59:00,Completed_On_Time,84,5852,False,0,45,Low
335,A,Low,2024-01-06 11:17:00,2024-01-06 14:33:00,2024-01-06 13:23:00,Completed_On_Time,200,1308,False,0,132,Low
336,E,High,2024-01-26 16:23:00,2024-01-26 18:01:00,2024-01-26 18:17:00,Completed_Late,91,9476,True,16,35,Medium
337,A,Medium,2024-01-29 13:04:00,2024-01-29 15:24:00,2024-01-29 15:55:00,Completed_Late,121,2074,True,31,73,Low
338,A,High,2024-01-03 17:41:00,2024-01-03 19:05:00,2024-01-03 18:15:00,Completed_On_Time,54,6544,False,0,31,Medium
339,D,Low,2024-01-27 13:32:00,2024-01-27 16:01:00,2024-01-27 15:56:00,Completed_On_Time,151,1246,False,0,118,Low
340,G,Low,2024-01-05 12:54:00,2024-01-05 16:54:00,2024-01-05 15:39:00,Completed_On_Time,230,1809,False,0,195,Low
341,A,High,2024-01-28 11:21:00,2024-01-28 12:16:00,2024-01-28 12:06:00,Completed_On_Time,64,6037,False,0,55,Low
342,B,High,2024-01-18 14:28:00,2024-01-18 16:18:00,2024-01-18 16:02:00,Completed_On_Time,106,7448,False,0,103,Low
343,B,Medium,2024-01-05 13:54:00,2024-01-05 15:48:00,2024-01-05 15:15:00,Completed_On_Time,92,2033,False,0,91,Low
344,A,Low,2024-01-10 12:34:00,2024-01-10 15:09:00,2024-01-10 14:42:00,Completed_On_Time,157,508,False,0,65,Low
345,E,Medium,2024-01-04 15:34:00,2024-01-04 17:38:00,2024-01-04 17:36:00,Completed_On_Time,143,3900,False,0,97,Low
346,A,Low,2024-01-15 14:15:00,2024-01-15 16:48:00,2024-01-15 17:47:00,Completed_Late,138,1296,True,59,34,Medium
347,A,High,2024-01-12 11:59:00,2024-01-12 13:22:00,2024-01-12 12:47:00,Completed_On_Time,66,6749,False,0,55,Low
348,G,Medium,2024-01-20 14:20:00,2024-01-20 15:37:00,2024-01-20 15:18:00,Completed_On_Time,77,2454,False,0,70,Low
349,F,High,2024-01-10 12:26:00,2024-01-10 13:23:00,2024-01-10 12:55:00,Completed_On_Time,30,5584,False,0,34,Medium
350,F,Low,2024-01-16 15:11:00,2024-01-16 19:20:00,2024-01-16 18:31:00,Completed_On_Time,235,1690,False,0,105,Low
351,B,Low,2024-01-05 17:54:00,2024-01-05 21:07:00,2024-01-05 22:32:00,Completed_Late,180,1138,True,85,159,Low
352,C,High,2024-01-29 12:58:00,2024-01-29 13:55:00,2024-01-29 13:43:00,Completed_On_Time,46,5938,False,0,37,Medium
353,A,Medium,2024-01-17 10:08:00,2024-01-17 11:44:00,2024-01-17 11:33:00,Completed_On_Time,112,3511,False,0,54,Low
354,D,High,2024-01-08 11:39:00,2024-01-08 13:06:00,2024-01-08 14:22:00,Completed_Late,80,5305,True,76,55,Low
355,B,High,2024-01-25 11:24:00,2024-01-25 12:51:00,2024-01-25 12:45:00,Completed_On_Time,90,6612,False,0,3,High
356,F,High,2024-01-07 17:10:00,2024-01-07 17:54:00,2024-01-07 17:47:00,Completed_On_Time,39,6388,False,0,21,Medium
357,D,High,2024-01-06 13:38:00,2024-01-06 14:33:00,2024-01-06 14:02:00,Completed_On_Time,40,8326,False,0,46,Low
358,B,Medium,2024-01-02 17:17:00,2024-01-02 19:09:00,2024-01-02 20:19:00,Completed_Late,112,2975,True,70,85,Low
359,A,Low,2024-01-01 12:34:00,2024-01-01 15:32:00,2024-01-01 16:19:00,Completed_Late,157,875,True,47,175,Low
360,C,Medium,2024-01-08 12:25:00,2024-01-08 13:40:00,2024-01-08 14:04:00,Completed_Late,68,4492,True,24,42,Medium
361,C,Low,2024-01-23 14:33:00,2024-01-23 16:11:00,2024-01-23 15:57:00,Completed_On_Time,102,1024,False,0,52,Low
362,G,High,2024-01-05 09:49:00,2024-01-05 10:34:00,2024-01-05 10:19:00,Completed_On_Time,47,8653,False,0,12,High
363,B,High,2024-01-24 17:10:00,2024-01-24 18:14:00,2024-01-24 17:55:00,Completed_On_Time,51,7180,False,0,18,Medium
364,C,High,2024-01-17 15:27:00,2024-01-17 16:49:00,2024-01-17 16:30:00,Completed_On_Time,71,8002,False,0,59,Low
365,G,Low,2024-01-06 11:42:00,2024-01-06 15:11:00,2024-01-06 14:31:00,Completed_On_Time,195,1874,False,0,102,Low
366,D,High,2024-01-10 13:12:00,2024-01-10 14:53:00,2024-01-10 16:23:00,Completed_Late,71,6897,True,90,34,Medium
367,G,Low,2024-01-03 15:58:00,2024-01-03 18:50:00,2024-01-03 17:39:00,Completed_On_Time,155,1990,False,0,44,Medium
368,C,Low,2024-01-10 10:04:00,2024-01-10 12:22:00,2024-01-10 11:47:00,Completed_On_Time,152,597,False,0,-11,High
369,D,Medium,2024-01-27 14:45:00,2024-01-27 16:57:00,2024-01-27 18:16:00,Completed_Late,133,2947,True,79,106,Low
370,B,Medium,2024-01-24 17:02:00,2024-01-24 20:24:00,2024-01-24 19:12:00,Completed_On_Time,179,3082,False,0,147,Low
371,F,High,2024-01-19 14:21:00,2024-01-19 15:55:00,2024-01-19 17:11:00,Completed_Late,95,6051,True,76,93,Low
372,D,Medium,2024-01-19 16:36:00,2024-01-19 19:06:00,2024-01-19 18:07:00,Completed_On_Time,140,4039,False,0,18,Medium
373,C,Low,2024-01-25 17:55:00,2024-01-25 19:40:00,2024-01-25 19:15:00,Completed_On_Time,125,934,False,0,97,Low
374,F,High,2024-01-24 12:32:00,2024-01-24 13:45:00,2024-01-24 13:30:00,Completed_On_Time,88,5682,False,0,-12,High
375,F,High,2024-01-22 10:45:00,2024-01-22 11:51:00,2024-01-22 12:52:00,Completed_Late,52,8082,True,61,22,Medium
376,F,High,2024-01-15 17:26:00,2024-01-15 18:36:00,2024-01-15 18:03:00,Completed_On_Time,61,9211,False,0,42,Medium
377,B,High,2024-01-05 17:51:00,2024-01-05 19:22:00,2024-01-05 19:01:00,Completed_On_Time,91,6670,False,0,80,Low
378,F,High,2024-01-11 17:29:00,2024-01-11 19:17:00,2024-01-11 18:45:00,Completed_On_Time,103,7327,False,0,36,Medium
379,F,Medium,2024-01-10 12:57:00,2024-01-10 14:34:00,2024-01-10 15:28:00,Completed_Late,77,3119,True,54,60,Low
380,F,Medium,2024-01-30 16:25:00,2024-01-30 18:06:00,2024-01-30 17:44:00,Completed_On_Time,88,2383,False,0,55,Low
381,F,Medium,2024-01-22 09:14:00,2024-01-22 11:03:00,2024-01-22 10:33:00,Completed_On_Time,90,3397,False,0,75,Low
382,E,Medium,2024-01-08 12:50:00,2024-01-08 13:44:00,2024-01-08 13:38:00,Completed_On_Time,65,4859,False,0,24,Medium
383,C,Low,2024-01-31 17:45:00,2024-01-31 21:13:00,2024-01-31 20:11:00,Completed_On_Time,186,1619,False,0,136,Low
384,E,Medium,2024-01-30 11:31:00,2024-01-30 12:52:00,2024-01-30 13:11:00,Completed_Late,93,2657,True,19,13,High
385,E,High,2024-01-28 16:45:00,2024-01-28 18:00:00,2024-01-28 17:25:00,Completed_On_Time,45,5149,False,0,50,Low
386,E,Medium,2024-01-14 13:14:00,2024-01-14 15:21:00,2024-01-14 15:29:00,Completed_Late,114,4667,True,8,43,Medium
387,A,Low,2024-01-05 09:42:00,2024-01-05 11:59:00,2024-01-05 11:25:00,Completed_On_Time,140,1440,False,0,131,Low
388,E,Medium,2024-01-07 14:24:00,2024-01-07 15:56:00,2024-01-07 15:23:00,Completed_On_Time,98,2396,False,0,57,Low
389,F,Low,2024-01-05 15:44:00,2024-01-05 19:14:00,2024-01-05 18:12:00,Completed_On_Time,193,1509,False,0,143,Low
390,C,High,2024-01-13 13:49:00,2024-01-13 15:20:00,2024-01-13 14:44:00,Completed_On_Time,63,6363,False,0,55,Low
391,D,Medium,2024-01-15 17:44:00,2024-01-15 20:07:00,2024-01-15 19:19:00,Completed_On_Time,146,4142,False,0,8,High
392,F,Medium,2024-01-24 10:35:00,2024-01-24 12:26:00,2024-01-24 11:50:00,Completed_On_Time,101,4076,False,0,47,Low
393,G,Medium,2024-01-08 13:08:00,2024-01-08 16:19:00,2024-01-08 15:33:00,Completed_On_Time,176,4762,False,0,126,Low
394,B,Medium,2024-01-01 14:44:00,2024-01-01 16:49:00,2024-01-01 16:01:00,Completed_On_Time,104,2353,False,0,117,Low
395,C,Low,2024-01-07 11:04:00,2024-01-07 12:48:00,2024-01-07 13:00:00,Completed_Late,122,1109,True,12,51,Low
396,F,Medium,2024-01-07 15:43:00,2024-01-07 17:12:00,2024-01-07 16:53:00,Completed_On_Time,93,3544,False,0,-3,High
397,A,Medium,2024-01-11 17:20:00,2024-01-11 19:22:00,2024-01-11 18:25:00,Completed_On_Time,109,4245,False,0,122,Low
398,E,Low,2024-01-13 14:01:00,2024-01-13 17:46:00,2024-01-13 16:52:00,Completed_On_Time,219,981,False,0,91,Low
